time_millisec,led41,led42,led43,led44,led45,led46,led47,led48,led49,label,time counter
4523,-1427,306,1797,-360,424,2163,86,1592,3113,2,
4537,-1429,302,1788,-369,424,2172,86,1597,3105,2,
4542,-1431,298,1779,-378,424,2181,86,1602,3097,2,
4557,-1433,294,1770,-387,424,2190,86,1607,3089,2,
4562,-1435,290,1761,-396,424,2199,86,1612,3081,2,
4577,-1437,286,1752,-405,424,2208,86,1617,3073,2,
4583,-1439,282,1743,-414,424,2217,86,1622,3065,2,
4597,-1441,278,1734,-423,424,2226,86,1627,3057,2,
4603,-1443,274,1725,-432,424,2235,86,1632,3049,2,
4616,-1445,270,1716,-441,424,2244,86,1637,3041,2,
4623,-1447,266,1707,-450,424,2253,86,1642,3033,2,
4637,-1449,262,1698,-459,424,2262,86,1647,3025,2,
4642,-1451,258,1689,-468,424,2271,86,1652,3017,2,
4658,-1453,254,1680,-477,424,2280,86,1657,3009,2,
4663,-1455,250,1671,-486,424,2289,86,1662,3001,2,
4678,-1457,246,1662,-495,424,2298,86,1667,2993,2,
4683,-1459,242,1653,-504,424,2307,86,1672,2985,2,
4697,-1461,238,1644,-513,424,2316,86,1677,2977,2,
4702,-1463,234,1635,-522,424,2325,86,1682,2969,2,
4718,-1465,230,1626,-531,424,2334,86,1687,2961,2,
4723,-1467,226,1617,-540,424,2343,86,1692,2953,2,
4737,-1469,222,1608,-549,424,2352,86,1697,2945,2,
4743,-1471,218,1599,-558,424,2361,86,1702,2937,2,
4758,-1473,214,1590,-567,424,2370,86,1707,2929,2,
4763,-1475,210,1581,-576,424,2379,86,1712,2921,2,
4778,-1477,206,1572,-585,424,2388,86,1717,2913,2,
4783,-1479,202,1563,-594,424,2397,86,1722,2905,2,
4798,-1481,198,1554,-603,424,2406,86,1727,2897,2,
4803,-1483,194,1545,-612,424,2415,86,1732,2889,2,
4817,-1485,190,1536,-621,424,2424,86,1737,2881,2,
4823,-1487,186,1527,-630,424,2433,86,1742,2873,2,
4838,-1489,182,1518,-639,424,2442,86,1747,2865,2,
4843,-1491,178,1509,-648,424,2451,86,1752,2857,2,
4857,-1493,174,1500,-657,424,2460,86,1757,2849,2,
4863,-1495,170,1491,-666,424,2469,86,1762,2841,2,
4878,-1497,166,1482,-675,424,2478,86,1767,2833,2,
4883,-1499,162,1473,-684,424,2487,86,1772,2825,2,
4897,-1501,158,1464,-693,424,2496,86,1777,2817,2,
4903,-1503,154,1455,-702,424,2505,86,1782,2809,2,
4917,-1505,150,1446,-711,424,2514,86,1787,2801,2,
4923,-1507,146,1437,-720,424,2523,86,1792,2793,2,
4937,-1509,142,1428,-729,424,2532,86,1797,2785,2,
4943,-1511,138,1419,-738,424,2541,86,1802,2777,2,
4958,-1513,134,1410,-747,424,2550,86,1807,2769,2,
4963,-1515,130,1401,-756,424,2559,86,1812,2761,2,
4977,-1445,146,1389,-701,449,2636,138,1846,2815,2,
4982,-1432,146,1385,-691,450,2640,140,1844,2815,2,
4997,-1419,146,1381,-681,451,2644,142,1842,2815,2,
5004,-1406,146,1377,-671,452,2648,144,1840,2815,2,
5017,-1393,146,1373,-661,453,2652,146,1838,2815,2,
5022,-1380,146,1369,-651,454,2656,148,1836,2815,2,
5038,-1367,146,1365,-641,455,2660,150,1834,2815,2,
5043,-1354,146,1361,-631,456,2664,152,1832,2815,2,
5059,-1341,146,1357,-621,457,2668,154,1830,2815,2,
5064,-1328,146,1353,-611,458,2672,156,1828,2815,2,
5077,-1315,146,1349,-601,459,2676,158,1826,2815,2,
5082,-1302,146,1345,-591,460,2680,160,1824,2815,2,
5099,-1289,146,1341,-581,461,2684,162,1822,2815,2,
5104,-1276,146,1337,-571,462,2688,164,1820,2815,2,
5117,-1263,146,1333,-561,463,2692,166,1818,2815,2,
5123,-1250,146,1329,-551,464,2696,168,1816,2815,2,
5139,-1237,146,1325,-541,465,2700,170,1814,2815,2,
5144,-1224,146,1321,-531,466,2704,172,1812,2815,2,
5158,-1211,146,1317,-521,467,2708,174,1810,2815,2,
5164,-1198,146,1313,-511,468,2712,176,1808,2815,2,
5179,-1185,146,1309,-501,469,2716,178,1806,2815,2,
5184,-1172,146,1305,-491,470,2720,180,1804,2815,2,
5198,-1159,146,1301,-481,471,2724,182,1802,2815,2,
5204,-1146,146,1297,-471,472,2728,184,1800,2815,2,
5219,-1133,146,1293,-461,473,2732,186,1798,2815,2,
5224,-1120,146,1289,-451,474,2736,188,1796,2815,2,
5238,-1107,146,1285,-441,475,2740,190,1794,2815,2,
5244,-1094,146,1281,-431,476,2744,192,1792,2815,2,
5258,-1081,146,1277,-421,477,2748,194,1790,2815,2,
5264,-1068,146,1273,-411,478,2752,196,1788,2815,2,
5278,-1055,146,1269,-401,479,2756,198,1786,2815,2,
5284,-1042,146,1265,-391,480,2760,200,1784,2815,2,
5298,-1029,146,1261,-381,481,2764,202,1782,2815,2,
5304,-1016,146,1257,-371,482,2768,204,1780,2815,2,
5318,-1003,146,1253,-361,483,2772,206,1778,2815,2,
5324,-990,146,1249,-351,484,2776,208,1776,2815,2,
5339,-977,146,1245,-341,485,2780,210,1774,2815,2,
5344,-964,146,1241,-331,486,2784,212,1772,2815,2,
5357,-951,146,1237,-321,487,2788,214,1770,2815,2,
5363,-938,146,1233,-311,488,2792,216,1768,2815,2,
5379,-925,146,1229,-301,489,2796,218,1766,2815,2,
5385,-912,146,1225,-291,490,2800,220,1764,2815,2,
5398,-899,146,1221,-281,491,2804,222,1762,2815,2,
5404,-886,146,1217,-271,492,2808,224,1760,2815,2,
5419,-873,146,1213,-261,493,2812,226,1758,2815,2,
5425,-860,146,1209,-251,494,2816,228,1756,2815,2,
5438,-847,146,1205,-241,495,2820,230,1754,2815,2,
5443,-834,146,1201,-231,496,2824,232,1752,2815,2,
5459,-821,146,1197,-221,497,2828,234,1750,2815,2,
5464,-808,146,1193,-211,498,2832,236,1748,2815,2,
5478,-795,146,1189,-201,499,2836,238,1746,2815,2,
5484,-782,146,1185,-191,500,2840,240,1744,2815,2,
5498,-769,146,1181,-181,501,2844,242,1742,2815,2,
5504,-756,146,1177,-171,502,2848,244,1740,2815,2,
5520,-743,146,1173,-161,503,2852,246,1738,2815,2,
5525,-730,146,1169,-151,504,2856,248,1736,2815,2,
5538,-717,146,1165,-141,505,2860,250,1734,2815,2,
5545,-704,146,1161,-131,506,2864,252,1732,2815,2,
5560,-691,146,1157,-121,507,2868,254,1730,2815,2,
5565,-678,146,1153,-111,508,2872,256,1728,2815,2,
5579,-665,146,1149,-101,509,2876,258,1726,2815,2,
5585,-652,146,1145,-91,510,2880,260,1724,2815,2,
5600,-639,146,1141,-81,511,2884,262,1722,2815,2,
5606,-626,146,1137,-71,512,2888,264,1720,2815,2,
5619,-613,146,1133,-61,513,2892,266,1718,2815,2,
5625,-600,146,1129,-51,514,2896,268,1716,2815,2,
5640,-587,146,1125,-41,515,2900,270,1714,2815,2,
5646,-574,146,1121,-31,516,2904,272,1712,2815,2,
5659,-561,146,1117,-21,517,2908,274,1710,2815,2,
5665,-548,146,1113,-11,518,2912,276,1708,2815,2,
5680,-535,146,1109,-1,519,2916,278,1706,2815,2,
5686,-522,146,1105,9,520,2920,280,1704,2815,2,
5699,-509,146,1101,19,521,2924,282,1702,2815,2,
5705,-496,146,1097,29,522,2928,284,1700,2815,2,
5720,-483,146,1093,39,523,2932,286,1698,2815,2,
5726,-470,146,1089,49,524,2936,288,1696,2815,2,
5739,-457,146,1085,59,525,2940,290,1694,2815,2,
5744,-444,146,1081,69,526,2944,292,1692,2815,2,
5760,-431,146,1077,79,527,2948,294,1690,2815,2,
5766,-418,146,1073,89,528,2952,296,1688,2815,2,
5779,-405,146,1069,99,529,2956,298,1686,2815,2,
5785,-392,146,1065,109,530,2960,300,1684,2815,2,
5800,-379,146,1061,119,531,2964,302,1682,2815,2,
5805,-366,146,1057,129,532,2968,304,1680,2815,2,
5819,-353,146,1053,139,533,2972,306,1678,2815,2,
5827,-340,146,1049,149,534,2976,308,1676,2815,2,
5840,-327,146,1045,159,535,2980,310,1674,2815,2,
5846,-314,146,1041,169,536,2984,312,1672,2815,2,
5859,-301,146,1037,179,537,2988,314,1670,2815,2,
5867,-288,146,1033,189,538,2992,316,1668,2815,2,
5879,-275,146,1029,199,539,2996,318,1666,2815,2,
5886,-262,146,1025,209,540,3000,320,1664,2815,2,
5899,-249,146,1021,219,541,3004,322,1662,2815,2,
5907,-236,146,1017,229,542,3008,324,1660,2815,2,
5920,-223,146,1013,239,543,3012,326,1658,2815,2,
5926,-210,146,1009,249,544,3016,328,1656,2815,2,
5941,-197,146,1005,259,545,3020,330,1654,2815,2,
5947,-184,146,1001,269,546,3024,332,1652,2815,2,
5960,-171,146,997,279,547,3028,334,1650,2815,2,
5966,-141,243,1050,312,593,3067,394,1739,2873,2,
5981,-152,247,1050,311,599,3060,389,1745,2871,2,
5987,-163,251,1050,310,605,3053,384,1751,2869,2,
5999,-174,255,1050,309,611,3046,379,1757,2867,2,
6005,-185,259,1050,308,617,3039,374,1763,2865,2,
6020,-196,263,1050,307,623,3032,369,1769,2863,2,
6027,-207,267,1050,306,629,3025,364,1775,2861,2,
6039,-218,271,1050,305,635,3018,359,1781,2859,2,
6045,-229,275,1050,304,641,3011,354,1787,2857,2,
6060,-240,279,1050,303,647,3004,349,1793,2855,2,
6066,-251,283,1050,302,653,2997,344,1799,2853,2,
6080,-262,287,1050,301,659,2990,339,1805,2851,2,
6085,-273,291,1050,300,665,2983,334,1811,2849,2,
6100,-284,295,1050,299,671,2976,329,1817,2847,2,
6106,-295,299,1050,298,677,2969,324,1823,2845,2,
6120,-306,303,1050,297,683,2962,319,1829,2843,2,
6128,-317,307,1050,296,689,2955,314,1835,2841,2,
6140,-328,311,1050,295,695,2948,309,1841,2839,2,
6146,-339,315,1050,294,701,2941,304,1847,2837,2,
6160,-350,319,1050,293,707,2934,299,1853,2835,2,
6168,-361,323,1050,292,713,2927,294,1859,2833,2,
6180,-372,327,1050,291,719,2920,289,1865,2831,2,
6190,-383,331,1050,290,725,2913,284,1871,2829,2,
6200,-394,335,1050,289,731,2906,279,1877,2827,2,
6210,-405,339,1050,288,737,2899,274,1883,2825,2,
6220,-416,343,1050,287,743,2892,269,1889,2823,2,
6230,-427,347,1050,286,749,2885,264,1895,2821,2,
6240,-438,351,1050,285,755,2878,259,1901,2819,2,
6250,-449,355,1050,284,761,2871,254,1907,2817,2,
6260,-460,359,1050,283,767,2864,249,1913,2815,2,
6270,-471,363,1050,282,773,2857,244,1919,2813,2,
6280,-482,367,1050,281,779,2850,239,1925,2811,2,
6290,-493,371,1050,280,785,2843,234,1931,2809,2,
6300,-504,375,1050,279,791,2836,229,1937,2807,2,
6310,-515,379,1050,278,797,2829,224,1943,2805,2,
6320,-526,383,1050,277,803,2822,219,1949,2803,2,
6330,-537,387,1050,276,809,2815,214,1955,2801,2,
6340,-548,391,1050,275,815,2808,209,1961,2799,2,
6350,-559,395,1050,274,821,2801,204,1967,2797,2,
6360,-570,399,1050,273,827,2794,199,1973,2795,2,
6370,-581,403,1050,272,833,2787,194,1979,2793,2,
6380,-592,407,1050,271,839,2780,189,1985,2791,2,
6390,-603,411,1050,270,845,2773,184,1991,2789,2,
6400,-614,415,1050,269,851,2766,179,1997,2787,2,
6410,-625,419,1050,268,857,2759,174,2003,2785,2,
6420,-636,423,1050,267,863,2752,169,2009,2783,2,
6430,-647,427,1050,266,869,2745,164,2015,2781,2,
6440,-658,431,1050,265,875,2738,159,2021,2779,2,
6450,-669,435,1050,264,881,2731,154,2027,2777,2,
6460,-680,439,1050,263,887,2724,149,2033,2775,2,
6470,-691,443,1050,262,893,2717,144,2039,2773,2,
6480,-702,447,1050,261,899,2710,139,2045,2771,2,
6490,-713,451,1050,260,905,2703,134,2051,2769,2,
6500,-724,455,1050,259,911,2696,129,2057,2767,2,
6510,-735,459,1050,258,917,2689,124,2063,2765,2,
6520,-746,463,1050,257,923,2682,119,2069,2763,2,
6530,-757,467,1050,256,929,2675,114,2075,2761,2,
6540,-768,471,1050,255,935,2668,109,2081,2759,2,
6550,-779,475,1050,254,941,2661,104,2087,2757,2,
6560,-790,479,1050,253,947,2654,99,2093,2755,2,
6570,-801,483,1050,252,953,2647,94,2099,2753,2,
6580,-812,487,1050,251,959,2640,89,2105,2751,2,
6590,-823,491,1050,250,965,2633,84,2111,2749,2,
6600,-834,495,1050,249,971,2626,79,2117,2747,2,
6610,-845,499,1050,248,977,2619,74,2123,2745,2,
6620,-856,503,1050,247,983,2612,69,2129,2743,2,
6630,-867,507,1050,246,989,2605,64,2135,2741,2,
6640,-878,511,1050,245,995,2598,59,2141,2739,2,
6650,-889,515,1050,244,1001,2591,54,2147,2737,2,
6660,-900,519,1050,243,1007,2584,49,2153,2735,2,
6670,-911,523,1050,242,1013,2577,44,2159,2733,2,
6680,-922,527,1050,241,1019,2570,39,2165,2731,2,
6690,-933,531,1050,240,1025,2563,34,2171,2729,2,
6700,-944,535,1050,239,1031,2556,29,2177,2727,2,
6710,-955,539,1050,238,1037,2549,24,2183,2725,2,
6720,-966,543,1050,237,1043,2542,19,2189,2723,2,
6730,-977,547,1050,236,1049,2535,14,2195,2721,2,
6740,-988,551,1050,235,1055,2528,9,2201,2719,2,
6750,-999,555,1050,234,1061,2521,4,2207,2717,2,
6760,-1010,559,1050,233,1067,2514,-1,2213,2715,2,
6770,-1021,563,1050,232,1073,2507,-6,2219,2713,2,
6780,-1032,567,1050,231,1079,2500,-11,2225,2711,2,
6790,-1043,571,1050,230,1085,2493,-16,2231,2709,2,
6800,-1054,575,1050,229,1091,2486,-21,2237,2707,2,
6810,-1065,579,1050,228,1097,2479,-26,2243,2705,2,
6820,-1076,583,1050,227,1103,2472,-31,2249,2703,2,
6830,-1087,587,1050,226,1109,2465,-36,2255,2701,2,
6840,-1098,591,1050,225,1115,2458,-41,2261,2699,2,
6850,-1109,595,1050,224,1121,2451,-46,2267,2697,2,
6860,-1120,599,1050,223,1127,2444,-51,2273,2695,2,
6870,-1131,603,1050,222,1133,2437,-56,2279,2693,2,
6880,-1142,607,1050,221,1139,2430,-61,2285,2691,2,
6890,-1153,611,1050,220,1145,2423,-66,2291,2689,2,
6900,-1164,615,1050,219,1151,2416,-71,2297,2687,2,
6910,-1175,619,1050,218,1157,2409,-76,2303,2685,2,
6920,-1186,623,1050,217,1163,2402,-81,2309,2683,2,
6930,-1197,627,1050,216,1169,2395,-86,2315,2681,2,
6940,-1208,631,1050,215,1175,2388,-91,2321,2679,2,
6950,-1219,635,1050,214,1181,2381,-96,2327,2677,2,
6960,-1173,665,1075,265,1255,2436,-20,2390,2746,2,
6970,-1175,666,1089,256,1250,2439,-18,2378,2749,2,
6980,-1177,667,1103,247,1245,2442,-16,2366,2752,2,
6990,-1179,668,1117,238,1240,2445,-14,2354,2755,2,
7000,-1181,669,1131,229,1235,2448,-12,2342,2758,2,
7010,-1183,670,1145,220,1230,2451,-10,2330,2761,1,7012
7020,-1185,671,1159,211,1225,2454,-8,2318,2764,1,
7030,-1187,672,1173,202,1220,2457,-6,2306,2767,1,
7040,-1189,673,1187,193,1215,2460,-4,2294,2770,1,
7050,-1191,674,1201,184,1210,2463,-2,2282,2773,1,
7060,-1193,675,1215,175,1205,2466,0,2270,2776,1,
7070,-1195,676,1229,166,1200,2469,2,2258,2779,1,
7080,-1197,677,1243,157,1195,2472,4,2246,2782,1,
7090,-1199,678,1257,148,1190,2475,6,2234,2785,1,
7100,-1201,679,1271,139,1185,2478,8,2222,2788,1,
7110,-1203,680,1285,130,1180,2481,10,2210,2791,1,
7120,-1205,681,1299,121,1175,2484,12,2198,2794,1,
7130,-1207,682,1313,112,1170,2487,14,2186,2797,1,
7140,-1209,683,1327,103,1165,2490,16,2174,2800,1,
7150,-1211,684,1341,94,1160,2493,18,2162,2803,1,
7160,-1213,685,1355,85,1155,2496,20,2150,2806,1,
7170,-1215,686,1369,76,1150,2499,22,2138,2809,1,
7180,-1217,687,1383,67,1145,2502,24,2126,2812,1,
7190,-1219,688,1397,58,1140,2505,26,2114,2815,1,
7200,-1221,689,1411,49,1135,2508,28,2102,2818,1,
7210,-1223,690,1425,40,1130,2511,30,2090,2821,1,
7220,-1225,691,1439,31,1125,2514,32,2078,2824,1,
7230,-1227,692,1453,22,1120,2517,34,2066,2827,1,
7240,-1229,693,1467,13,1115,2520,36,2054,2830,1,
7250,-1231,694,1481,4,1110,2523,38,2042,2833,1,
7260,-1233,695,1495,-5,1105,2526,40,2030,2836,1,
7270,-1235,696,1509,-14,1100,2529,42,2018,2839,1,
7280,-1237,697,1523,-23,1095,2532,44,2006,2842,1,
7290,-1239,698,1537,-32,1090,2535,46,1994,2845,1,
7300,-1241,699,1551,-41,1085,2538,48,1982,2848,1,
7310,-1243,700,1565,-50,1080,2541,50,1970,2851,1,
7320,-1245,701,1579,-59,1075,2544,52,1958,2854,1,
7330,-1247,702,1593,-68,1070,2547,54,1946,2857,1,
7340,-1249,703,1607,-77,1065,2550,56,1934,2860,1,
7350,-1251,704,1621,-86,1060,2553,58,1922,2863,1,
7360,-1253,705,1635,-95,1055,2556,60,1910,2866,1,
7370,-1255,706,1649,-104,1050,2559,62,1898,2869,1,
7380,-1257,707,1663,-113,1045,2562,64,1886,2872,1,
7390,-1259,708,1677,-122,1040,2565,66,1874,2875,1,
7400,-1261,709,1691,-131,1035,2568,68,1862,2878,1,
7410,-1263,710,1705,-140,1030,2571,70,1850,2881,1,
7420,-1265,711,1719,-149,1025,2574,72,1838,2884,1,
7430,-1267,712,1733,-158,1020,2577,74,1826,2887,1,
7440,-1269,713,1747,-167,1015,2580,76,1814,2890,1,
7450,-1271,714,1761,-176,1010,2583,78,1802,2893,1,
7460,-1273,715,1775,-185,1005,2586,80,1790,2896,1,
7470,-1275,716,1789,-194,1000,2589,82,1778,2899,1,
7480,-1277,717,1803,-203,995,2592,84,1766,2902,1,
7490,-1279,718,1817,-212,990,2595,86,1754,2905,1,
7500,-1281,719,1831,-221,985,2598,88,1742,2908,1,
7510,-1283,720,1845,-230,980,2601,90,1730,2911,1,
7520,-1285,721,1859,-239,975,2604,92,1718,2914,1,
7530,-1287,722,1873,-248,970,2607,94,1706,2917,1,
7540,-1289,723,1887,-257,965,2610,96,1694,2920,1,
7550,-1291,724,1901,-266,960,2613,98,1682,2923,1,
7560,-1293,725,1915,-275,955,2616,100,1670,2926,1,
7570,-1295,726,1929,-284,950,2619,102,1658,2929,1,
7580,-1297,727,1943,-293,945,2622,104,1646,2932,1,
7590,-1299,728,1957,-302,940,2625,106,1634,2935,1,
7600,-1301,729,1971,-311,935,2628,108,1622,2938,1,
7610,-1303,730,1985,-320,930,2631,110,1610,2941,1,
7620,-1305,731,1999,-329,925,2634,112,1598,2944,1,
7630,-1307,732,2013,-338,920,2637,114,1586,2947,1,
7640,-1309,733,2027,-347,915,2640,116,1574,2950,1,
7650,-1311,734,2041,-356,910,2643,118,1562,2953,1,
7660,-1313,735,2055,-365,905,2646,120,1550,2956,1,
7670,-1315,736,2069,-374,900,2649,122,1538,2959,1,
7680,-1317,737,2083,-383,895,2652,124,1526,2962,1,
7690,-1319,738,2097,-392,890,2655,126,1514,2965,1,
7700,-1321,739,2111,-401,885,2658,128,1502,2968,1,
7710,-1323,740,2125,-410,880,2661,130,1490,2971,1,
7720,-1325,741,2139,-419,875,2664,132,1478,2974,1,
7730,-1327,742,2153,-428,870,2667,134,1466,2977,1,
7740,-1329,743,2167,-437,865,2670,136,1454,2980,1,
7750,-1331,744,2181,-446,860,2673,138,1442,2983,1,
7760,-1333,745,2195,-455,855,2676,140,1430,2986,1,
7770,-1335,746,2209,-464,850,2679,142,1418,2989,1,
7780,-1337,747,2223,-473,845,2682,144,1406,2992,1,
7790,-1339,748,2237,-482,840,2685,146,1394,2995,1,
7800,-1341,749,2251,-491,835,2688,148,1382,2998,1,
7810,-1343,750,2265,-500,830,2691,150,1370,3001,1,
7820,-1345,751,2279,-509,825,2694,152,1358,3004,1,
7830,-1347,752,2293,-518,820,2697,154,1346,3007,1,
7840,-1349,753,2307,-527,815,2700,156,1334,3010,1,
7850,-1351,754,2321,-536,810,2703,158,1322,3013,1,
7860,-1353,755,2335,-545,805,2706,160,1310,3016,1,
7870,-1355,756,2349,-554,800,2709,162,1298,3019,1,
7880,-1357,757,2363,-563,795,2712,164,1286,3022,1,
7890,-1359,758,2377,-572,790,2715,166,1274,3025,1,
7900,-1361,759,2391,-581,785,2718,168,1262,3028,1,
7910,-1363,760,2405,-590,780,2721,170,1250,3031,1,
7920,-1365,761,2419,-599,775,2724,172,1238,3034,1,
7930,-1367,762,2433,-608,770,2727,174,1226,3037,1,
7940,-1369,763,2447,-617,765,2730,176,1214,3040,1,
7950,-1292,802,2492,-539,777,2798,243,1191,3110,1,
7960,-1284,797,2486,-541,778,2795,249,1202,3120,1,
7970,-1276,792,2480,-543,779,2792,255,1213,3130,1,
7980,-1268,787,2474,-545,780,2789,261,1224,3140,1,
7990,-1260,782,2468,-547,781,2786,267,1235,3150,1,
8000,-1252,777,2462,-549,782,2783,273,1246,3160,1,
8010,-1244,772,2456,-551,783,2780,279,1257,3170,1,
8020,-1236,767,2450,-553,784,2777,285,1268,3180,1,
8030,-1228,762,2444,-555,785,2774,291,1279,3190,1,
8040,-1220,757,2438,-557,786,2771,297,1290,3200,1,
8050,-1212,752,2432,-559,787,2768,303,1301,3210,1,
8060,-1204,747,2426,-561,788,2765,309,1312,3220,1,
8070,-1196,742,2420,-563,789,2762,315,1323,3230,1,
8080,-1188,737,2414,-565,790,2759,321,1334,3240,1,
8090,-1180,732,2408,-567,791,2756,327,1345,3250,1,
8100,-1172,727,2402,-569,792,2753,333,1356,3260,1,
8110,-1164,722,2396,-571,793,2750,339,1367,3270,1,
8120,-1156,717,2390,-573,794,2747,345,1378,3280,1,
8130,-1148,712,2384,-575,795,2744,351,1389,3290,1,
8140,-1140,707,2378,-577,796,2741,357,1400,3300,1,
8150,-1132,702,2372,-579,797,2738,363,1411,3310,1,
8160,-1124,697,2366,-581,798,2735,369,1422,3320,1,
8170,-1116,692,2360,-583,799,2732,375,1433,3330,1,
8180,-1108,687,2354,-585,800,2729,381,1444,3340,1,
8190,-1100,682,2348,-587,801,2726,387,1455,3350,1,
8200,-1092,677,2342,-589,802,2723,393,1466,3360,1,
8210,-1084,672,2336,-591,803,2720,399,1477,3370,1,
8220,-1076,667,2330,-593,804,2717,405,1488,3380,1,
8230,-1068,662,2324,-595,805,2714,411,1499,3390,1,
8240,-1060,657,2318,-597,806,2711,417,1510,3400,1,
8250,-1052,652,2312,-599,807,2708,423,1521,3410,1,
8260,-1044,647,2306,-601,808,2705,429,1532,3420,1,
8270,-1036,642,2300,-603,809,2702,435,1543,3430,1,
8280,-1028,637,2294,-605,810,2699,441,1554,3440,1,
8290,-1020,632,2288,-607,811,2696,447,1565,3450,1,
8300,-1012,627,2282,-609,812,2693,453,1576,3460,1,
8310,-1004,622,2276,-611,813,2690,459,1587,3470,1,
8320,-996,617,2270,-613,814,2687,465,1598,3480,1,
8330,-988,612,2264,-615,815,2684,471,1609,3490,1,
8340,-980,607,2258,-617,816,2681,477,1620,3500,1,
8350,-972,602,2252,-619,817,2678,483,1631,3510,1,
8360,-964,597,2246,-621,818,2675,489,1642,3520,1,
8370,-956,592,2240,-623,819,2672,495,1653,3530,1,
8380,-948,587,2234,-625,820,2669,501,1664,3540,1,
8390,-940,582,2228,-627,821,2666,507,1675,3550,1,
8400,-932,577,2222,-629,822,2663,513,1686,3560,1,
8410,-924,572,2216,-631,823,2660,519,1697,3570,1,
8420,-916,567,2210,-633,824,2657,525,1708,3580,1,
8430,-908,562,2204,-635,825,2654,531,1719,3590,1,
8440,-900,557,2198,-637,826,2651,537,1730,3600,1,
8450,-892,552,2192,-639,827,2648,543,1741,3610,1,
8460,-884,547,2186,-641,828,2645,549,1752,3620,1,
8470,-876,542,2180,-643,829,2642,555,1763,3630,1,
8480,-868,537,2174,-645,830,2639,561,1774,3640,1,
8490,-860,532,2168,-647,831,2636,567,1785,3650,1,
8500,-852,527,2162,-649,832,2633,573,1796,3660,1,
8510,-844,522,2156,-651,833,2630,579,1807,3670,1,
8520,-836,517,2150,-653,834,2627,585,1818,3680,1,
8530,-828,512,2144,-655,835,2624,591,1829,3690,1,
8540,-820,507,2138,-657,836,2621,597,1840,3700,1,
8550,-812,502,2132,-659,837,2618,603,1851,3710,1,
8560,-804,497,2126,-661,838,2615,609,1862,3720,1,
8570,-796,492,2120,-663,839,2612,615,1873,3730,1,
8580,-788,487,2114,-665,840,2609,621,1884,3740,1,
8590,-780,482,2108,-667,841,2606,627,1895,3750,1,
8600,-772,477,2102,-669,842,2603,633,1906,3760,1,
8610,-764,472,2096,-671,843,2600,639,1917,3770,1,
8620,-756,467,2090,-673,844,2597,645,1928,3780,1,
8630,-748,462,2084,-675,845,2594,651,1939,3790,1,
8640,-740,457,2078,-677,846,2591,657,1950,3800,1,
8650,-732,452,2072,-679,847,2588,663,1961,3810,1,
8660,-724,447,2066,-681,848,2585,669,1972,3820,1,
8670,-716,442,2060,-683,849,2582,675,1983,3830,1,
8680,-708,437,2054,-685,850,2579,681,1994,3840,1,
8690,-700,432,2048,-687,851,2576,687,2005,3850,1,
8700,-692,427,2042,-689,852,2573,693,2016,3860,1,
8710,-684,422,2036,-691,853,2570,699,2027,3870,1,
8720,-676,417,2030,-693,854,2567,705,2038,3880,1,
8730,-668,412,2024,-695,855,2564,711,2049,3890,1,
8740,-660,407,2018,-697,856,2561,717,2060,3900,1,
8750,-652,402,2012,-699,857,2558,723,2071,3910,1,
8760,-644,397,2006,-701,858,2555,729,2082,3920,1,
8770,-636,392,2000,-703,859,2552,735,2093,3930,1,
8780,-628,387,1994,-705,860,2549,741,2104,3940,1,
8790,-620,382,1988,-707,861,2546,747,2115,3950,1,
8800,-612,377,1982,-709,862,2543,753,2126,3960,1,
8810,-604,372,1976,-711,863,2540,759,2137,3970,1,
